,id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,dataset_id,weight_kg,weight_class
11343,2021-P,722,747.2234942502467,"Pierpont, Edwin",Kaukauna,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,,,316.36905200137585,715.4252595668946,0.0,Spirit,1,338.93459920395793,medium
11345,2018-P,1448,281.09932856079365,"Smith, Chalise",Limington,Maine,United States,Damariscotta Pumpkinfest and Regatta Weigh-off,,,0.0,0.0,0.0,Autumn Gold,1,127.50440664054751,light
11346,2013-P,1327,213.69790060139496,"Leer, Shannon",,Colorado,United States,The Flower Bin,1725 Harp,self,214.5628208152026,199.84123956390533,4.046379933,Jack O'Lantern,1,96.93165812958794,light
11347,2019-P,1545,163.4673014650347,"Werner, Quinn",Greencastle,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,,,187.29678870743177,159.3080201228818,5.021920139365088,Early Giant,1,74.14746020612802,light
11349,2017-P,455,1080.0253705535586,"shirley, thad",East Providence,Rhode Island,United States,SNGPG Frerichs Farm Weigh-off,816 Gansert,975.5 Gansert,391.9159390026838,1214.9816405391816,0.0,Blue Hubbard,1,489.89086788012975,heavy
11350,2015-P,870,858.1319637676401,"Adams, Kathy",Redmond,Washington,United States,Skagit Valley Giant Pumpkin Festival,2058 Hawkley,1732.5 LaRue,348.61715294088987,895.1132159024048,0.0,Dill's Atlantic,1,389.24179370929136,medium
11351,2019-P,1089,484.9587711623391,"Hall, Brexton",Two Rivers,Wisconsin,United States,Mishicot Pumpkin Fest,"1,440 Lehrer",self,278.57909780452906,478.2642291629834,3.964150161346109,Big Moose,1,219.9734189290677,light
11353,2021-P,DMG,765.8022019509142,"Terry, Jason",ENUMCLAW,Washington,United States,Skagit Valley Giant Pumpkin Festival,1183.5 Roof,1188.5 Zillmer,298.7863614048336,651.9666025,15.89856766647094,Wolf,1,347.3617523873191,medium
11354,2016-P,160,1401.2609739814204,"Petricci, Ass. Campanile Petricci",Novellara,Emilia-Romagna,Italy,Festa della zucca di sale,"986,6 bartoli",2015 sibb,395.28485019493127,1236.8720681336897,8.099711206761325,Howden,1,635.6007677101804,heavy
11356,2014-P,1196,447.33324061441664,"Drahn, Ron",Bloomington,Indiana,United States,Indiana State Fair Giant Pumpkin Weigh-off,,,283.2332319338824,471.3655193685444,0.0,Howden,1,202.90677927677447,light
11357,2021-P,40,1999.4943480728,"Lopresti, Catherine",Fenton,Michigan,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,1825 Platte,1686 Stelts,445.2141437444378,2109.79223266021,1.991303375,Autumn Gold,1,906.9546403310375,heavy
11358,2018-P,297,1349.1288287905966,"Sussex, Kevin",Ferndale,Washington,United States,Terminator,1586 Sherwood,2145.5 McMullen,375.6472716846017,1183.8385276217375,4.935028304163604,Jack O'Lantern,1,611.9540437087843,heavy
11361,2014-P,484,983.7194361249112,"Cooney, Stephen",Fond Du Lac,Wisconsin,United States,Cedarburg Wine and Harvest Festival,351 Gantner,1779 Werner,336.7292104344499,936.2408687592018,4.10636564165732,Champion,1,446.2072664707707,medium
11362,2013-P,110,1387.505197520128,"Clayton, Brandon",Nowthen,Minnesota,United States,Stillwater Harvestfest,1331 Steil,self,391.5114455964532,,9.963920466117656,Champion,1,629.3612575535499,heavy
11363,2015-P,1189,551.3802029262184,"Wolf, Amelia",Milford,Connecticut,United States,Durham Fair Weigh-Off,,,306.197618408124,605.8526803,0.0,Blue Hubbard,1,250.10164900570928,medium
11364,2019-P,1327,317.58223803547145,"Smith, Gary",PUEBLO,Colorado,United States,Fort Collins Nursery Weigh-off,,,245.6564090514256,328.7604929795492,0.0,Howden,1,144.05276251498557,light
11365,2016-P,94,1727.0965094465394,"Sherwood, Jim",Douglas,Massachusetts,United States,Topsfield Fair Weigh-off,1662 DeBacco 2015,1662.5 DeBacco 2015,458.5042131345021,1615.539827057767,7.017436649744363,Dill's Atlantic,1,783.3971599128747,heavy
11366,2020-P,45,1890.6035141193768,"Nelson, Larry",Halifax,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,2226 Boonen/Herman,1927 Daletas,460.0081408523924,1793.827419056455,5.952941847358832,Atlantic Giant,1,857.5626291764363,heavy
11367,2015-P,553,951.8112063009422,"Miele, Cathy",west Bend,Wisconsin,United States,Oktoberfest,Hollands Giant,open,338.60568869531534,885.4144194694605,9.884489367228754,Connecticut Field,1,431.73394868845696,medium
11369,2020-P,359,1196.8073225467172,"Bordsen, Brant & Eleanor",Armada,Michigan,United States,Central Great Lakes Weigh-off,1486 Platte,Open,362.07184487205495,1074.4661279931722,12.098723475535444,Howden,1,542.8622270486105,heavy
11370,2018-P,1662,107.07430288840278,"Kowalski, Michael",Sierra Vista,Arizona,United States,Arizona Spring Giant Vegetable Championships,1767 Wallace 2015,2252.3 Paton 2016,158.4347561511226,102.2938692254472,10.308591830568767,Blue Hubbard,1,48.56804719575639,light
11372,2021-P,498,1033.660809648645,"Grande, Jim",Edinburg,New York,United States,Saratoga Giant Pumpkin Fest,1885 Debacco,Self,371.4132913971825,1029.5527810985086,0.0,Howden,1,468.86027397014817,heavy
11374,2019-P,1018,525.2820150991512,"Team, Die Garten Tulln",,Lower Austria,Austria,Austrian Weigh-off,Matthias 18,,281.8699459369405,,0.0,Cinderella,1,238.26371979285418,medium
11375,2013-P,243,1132.9603913483663,"Fulk, Paul & Cheryl",Springfield,Vermont,United States,Vermont Growers Weigh-off,1756 Lancaster 12,2009 Wallacfe 12,391.90169999653193,1028.920842,3.978511614921244,Spirit,1,513.9017698324882,heavy
11376,2015-P,118,1779.2263722265593,"Schutte, Adam",Madera,Pennsylvania,United States,Grims Orchard and Family Farms,1405 Rauch '14,1717 Fulk '14,407.6595552587808,1363.8157534344243,22.690379852169723,Connecticut Field,1,807.0428486309895,heavy
11377,2014-P,962,639.3396530587974,"Sison, Erick",West Chazy,New York,United States,Grims Orchard and Family Farms,1059 Vincent,1495 Stelts,309.2564485598545,682.3607647,0.0,Wolf,1,289.999351910246,medium
11381,2019-P,1200,403.2029731148596,"Skoien, Dean",Fond Du Lac,Wisconsin,United States,Green Bay Fall Fest,1944 VanderWelien,self,259.2298589562782,361.4093702817188,6.105088775858252,Howden,1,182.8896429811154,light
11382,2016-P,1565,129.2074274188443,"Wohlert, Calvin",Austintown,Ohio,United States,Barnesville Pumpkin Festival,,,170.29993012875363,140.66470229925093,0.0,Wolf,1,58.60745541776843,light
11384,2020-P,357,1143.019970134214,"Williamson, Ken & Jessie",Deary,Idaho,United States,Thanksgiving Point,2051 Marshall,Self,351.2179038163166,975.6132055785336,8.875766790772595,Big Moose,1,518.4647142931184,heavy
11385,2015-P,629,925.237558,"scherber, joe",,Maine,United States,Topsfield Fair Weigh-off,775 Berard,sib,,944.4092763377572,0.0,Jack O'Lantern,1,419.68035440833603,medium
11386,2018-P,1166,495.5609901700991,"Conrad, Carter",Broolfield,Wisconsin,United States,Kenosha Fall Festival,1681 J Faust,open,262.1669931032626,453.4483504,7.245631825011871,Big Moose,1,224.7825006532356,light
11387,2017-P,714,796.439422,"Boeck, Alexander",Riederberg,Lower Austria,Austria,Austrian Weigh-off,Mathias 16,,345.7286768732663,944.2128269452288,0.0,Connecticut Field,1,361.258550303824,medium
11389,2016-P,155,1472.3807835894531,"Klowan, Russell",Swampscott,Massachusetts,United States,Durham Fair Weigh-Off,2145 McMullen,2230.5 Wallace,409.4000715691572,1424.329005484189,5.998165706292907,Wolf,1,667.8601443899072,heavy
11390,2019-P,1008,531.4749982216389,"atkins, ricky",Napa,California,United States,California State Giant Pumpkin Weigh-off,,,0.0,0.0,0.0,Blue Hubbard,1,241.07280739334962,medium
11391,2018-P,910,697.8855828941153,"Evans, Travis",Scottsdale,Arizona,United States,Carefree Enchanted Pumpkin Weigh-off,2036 Glasier 2014,selfed,325.015812104542,752.3274655051863,0.0,Dill's Atlantic,1,316.5553173161075,medium
11392,2013-P,510,887.0973012171174,"Plansky, Jeremiah",West Paris,Maine,United States,Sanford Maine Giant Pumpkin Contest,1034 Berard,,374.4349668117524,988.2641159903652,0.0,Atlantic Giant,1,402.3802390536747,medium
11393,2014-P,EXH,500.3335786301187,"Temple, Corey",Gays Mills,Wisconsin,United States,Stillwater Harvestfest,1625 Gantner,Open,0.0,0.0,0.0,Big Max,1,226.94730859799282,medium
11394,2016-P,1267,377.7452686109152,"Freeberg, Jonathan",Anamosa,Iowa,United States,Iowa State Fair,unknown,self,247.36601697761324,371.5532383472061,6.252961227,Prizewinner,1,171.34223187976227,light
11395,2021-P,825,623.9168631240888,"Seamons, Jim",Plainville,Connecticut,United States,Durham Fair Weigh-Off,,,289.9577271920419,566.4627194230976,11.200935742109438,Early Giant,1,283.0036977781817,medium
11396,2014-P,1486,276.4477415457501,Team Maggioni,Buja,Other,Italy,Pesa la Zucca! Foiano,,,230.05856005748544,254.4207178268104,2.960821549757265,Connecticut Field,1,125.39448398321987,light
11397,2014-P,1259,445.3200343513121,"Patrick, Jeff",buffalo,Minnesota,United States,Oktoberfest,1734 Stiels,924 Jutras*,,393.934396754546,11.992970118891124,Jack O'Lantern,1,201.99360502148033,light
11398,2014-P,719,844.9828368500268,"Marshall, Dale",Bloomington,Indiana,United States,Roberts Family Farms,,1224 C. Steil,330.0692402199731,825.7647492754957,4.093701222291471,Big Max,1,383.2774549324774,medium
11401,2018-P,EXH,697.6706407967728,"Colzani, Enrico",Foiano della chiana,Tuscany,Italy,Campionato dello Zuccone,1333 Garofano,Self,298.38642396996784,627.2816095,10.937786739833909,Casper,1,316.45782130028977,medium
11402,2020-P,672,854.8091899,"Paulovits, Tasi",,California,United States,Irvine Park Railroad,858.9 Karkos,,343.5488293036337,879.6665544988291,0.0,Early Giant,1,387.73461006512076,medium
11403,2019-P,DMG,462.5847499950512,"Caspers, Pete",Urbandale,Iowa,United States,Bloomfield Giant Pumpkin Bash,1576.5 LaRiviere,Open,301.5263557684009,596.8392137776573,0.0,Early Giant,1,209.82474191975527,light
11404,2018-P,184,1601.880902,"laRue, jack",Alexandria,Indiana,United States,Fair Oaks Farm Cowtoberfest,2363 Holland,Self,402.3849009025346,1553.6186621047125,1.0470472115576543,Autumn Gold,1,726.6003620999841,heavy
11406,2018-P,927,648.4826139704995,"Cooke, Joel",St. Ignatius,Montana,United States,Hee Haw Farms,1733 Wallace,2363 Holland,295.42528038801663,678.0105460232089,7.880007861313124,Howden,1,294.14652583610683,medium
11407,2014-P,186,1440.5192420417898,"Horton, Wilbur",Gettysburg,Pennsylvania,United States,Grims Orchard and Family Farms,1744 Fulk,1382 Bryson,398.493834196286,,6.883727926464389,Jack O'Lantern,1,653.4080040362195,heavy
11408,2019-P,1041,473.0823763796204,"Rose, Jerry Jr & Jerry III",Napa,California,United States,California State Giant Pumpkin Weigh-off,,,0.0,0.0,0.0,Wolf,1,214.5863812667848,light
11410,2015-P,785,828.4161997,"Boschi, Valerio",,Other,Italy,Festa della zucca di sale,,,311.8514839236223,723.3918026092126,16.412079877881364,Spirit,1,375.7629608543224,medium
11411,2019-P,1406,244.7960676980049,"Gashwiler, Cody",Newport News,Virginia,United States,State Fair of Virginia Giant Pumpkin Weigh-off,,,219.99574205317683,221.83958248469872,,Champion,1,111.03753793927343,light
11412,2014-P,1439,334.1438370814422,"Markl, Michael",Eitweg,Carinthia,Austria,Austrian Weigh-off,,,0.0,0.0,0.0,Wolf,1,151.56497134944553,light
11414,2013-P,402,947.0613177125448,"Tobeck, Cindy",Haslett,Michigan,United States,Harnica Farms Great Pumpkin Weigh-off,,1594 Platte,331.76805411695113,950.6453912200158,5.123207141182099,Early Giant,1,429.57943722386864,medium
11415,2016-P,290,1337.5356096506605,"Miller, David",Sharon,Massachusetts,United States,Topsfield Fair Weigh-off,1767 Wallace,1790 Wallace,359.3854792004296,1092.9742734690924,14.66594588127542,Jack O'Lantern,1,606.6954522526623,heavy
11416,2018-P,EXH,612.9281587753837,"., Fratelli Mori",Lamporecchio,Tuscany,Italy,Pesa la Zucca! Foiano,,,299.77564770264166,705.1534811265743,0.0,Big Moose,1,278.01930939524385,medium
11419,2017-P,1291,318.1941244791461,"Wolf, Andy",Arden,North Carolina,United States,Great Pumpkin and Watermelon Weigh-Off,1821 Checkon,813 Lovelace,225.89054010822505,340.0857142820956,1.8811809044564376,Blue Hubbard,1,144.33030931074484,light
11421,2021-P,494,970.0711796240508,"Salvagni, Augusto",Rimini,Emilia-Romagna,Italy,Campionato dello Zuccone,,,347.92747127502173,792.4267987655467,12.776030440960607,Jack O'Lantern,1,440.0165265080325,medium
11423,2013-P,226,1133.5590647684182,"Domke, Brett",Almira,Washington,United States,Washington State Fair,1322.5 Summers,open,377.3630389215272,1242.845126229875,0.0,Jack O'Lantern,1,514.1733233064364,heavy
11424,2014-P,223,1373.6271647830251,"Lancaster, Woodrow",Jacksboro,Tennessee,United States,Allardt Pumpkin Festival,1317 Clements,1530 Gehweiler,417.7426835147749,1330.0380272307389,2.845610915285889,Blue Hubbard,1,623.066292928262,heavy
11425,2017-P,1568,59.50583421669624,"Kolb, Ken",Vernal,Utah,United States,Thanksgiving Point,,,138.4173848068307,68.38903094402775,0.0,Spirit,1,26.991370354019683,light
11426,2014-P,153,1644.6096838161625,"Weston, Cecil",Saegertown,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,1317 Cclementz,self,459.69355974119225,1710.5520004828732,0.0,Champion,1,745.9817957015408,heavy
11427,2021-P,584,878.0355241162038,"Harnica, John",LaOtto,Indiana,United States,Wassons Nursery Weigh-off,1911  urena,1875 Mindi,339.53345299609884,825.7810929899626,3.8948888484024153,Big Moose,1,398.2698894549171,medium
11428,2014-P,669,906.2347702320762,"Schwartz, Andy",,Washington,United States,Washington State Fair,1103 barker,1623.5 wallace,363.4444990509612,780.8487185738308,5.946484295573511,Casper,1,411.0608418991079,medium
11430,2016-P,23,2030.0238714205348,"Caes, Frank",Anacortes,Washington,United States,Safeway World Championship Pumpkin Weigh-Off,2230 Wallace,1625 Gantner,487.9209376181432,1807.896356429114,5.102436558142821,Wolf,1,920.8025878853832,heavy
11431,2018-P,831,750.1955508759604,"Dennis, Ed",New Concord,Ohio,United States,Operation Pumpkin,,,307.0902071812845,685.2694423748565,2.9808079719482734,Prizewinner,1,340.2827003129286,medium
11432,2020-P,491,1033.0936133945092,"Rollins, Mark",Ottumwa,Iowa,United States,Ryan Norlin Giant Pumpkin Weigh-off,1654 Martin,self,371.23131438594703,1168.613260174664,0.0,Howden,1,468.60299828684225,heavy
11433,2013-P,EXH,127.14864297372758,"McCoy, Andrew",South Jordan,Utah,United States,Thanksgiving Point,,,0.0,0.0,0.0,Rouge Vif d’Etampes,1,57.67360726373904,light
11434,2016-P,288,1340.4254345141128,"Johnson, Sue",Milan,Michigan,United States,Central Great Lakes Weigh-off,,1317 Clementz,384.2208797623735,1168.2393044332175,12.646091599404397,Rouge Vif d’Etampes,1,608.0062536921255,heavy
11435,2014-P,542,966.6859152378544,"Williams, Dave & Lisa",Armada,Michigan,United States,Central Great Lakes Weigh-off,1222,,,0.0,0.0,Spirit,1,438.48099766456886,medium
11437,2020-P,439,1139.1570381954582,"Hoornstra, Glenn",Worland,Wyoming,United States,Wyoming State Championship Weigh-off,1045Hoffman 19,,397.6826824654094,1105.710756533973,0.0,Early Giant,1,516.7125192691543,heavy
11438,2014-P,354,1103.971133296793,"Ripley, Flora",Nobleboro,Maine,United States,Sanford Maine Giant Pumpkin Contest,1676.5 Daletas,1623 Wallace,344.7718364082204,1032.6171717083466,7.5007400163977875,Cinderella,1,500.7524742943589,heavy
11439,2016-P,384,1155.1812707964818,"Stefano, Musso",Casatenovo,Lombardy,Italy,Festa della zucca di sale,412 bella,581bill mcclintock,360.5809919122742,1086.114854976378,3.9967470420318034,Atlantic Giant,1,523.9809829831178,heavy
11440,2017-P,401,1160.2733388487363,"Caspers, Pete",East Freetown,Massachusetts,United States,Sanford Maine Giant Pumpkin Contest,1367 Hoomis,2075 Connolly,394.24976143516506,,1.9749974434761424,Spirit,1,526.290704315076,heavy
11441,2015-P,240,1346.5062456079354,"Risi, Robert",,Minnesota,United States,Oktoberfest,1985 Miller,2323 Meier,393.6625584095639,1345.9213683184669,5.878999828305786,Blue Hubbard,1,610.7644609577947,heavy
11442,2020-P,116,1637.9379907065263,"Laginess, Alan",Johnston,Rhode Island,United States,Topsfield Fair Weigh-off,1989 Daletas,2226 Boonen H.,426.5418256653982,1747.2712961289726,0.0,Early Giant,1,742.9555690805547,heavy
11443,2021-P,164,1593.3525614251132,"Turner, Rick",Algona,Washington,United States,Skagit Valley Giant Pumpkin Festival,1747.5 Handy,2145 McMullan,390.0805122489478,1355.011208557879,13.259548354214315,Champion,1,722.7319750419399,heavy
11445,2018-P,1138,537.2138480539481,"Akkerman, John",Pacifica,California,United States,Elk Grove Giant Pumpkin Festival,,,280.8576279984021,516.6325907168809,6.105801849935073,Dill's Atlantic,1,243.67590376648644,medium
11446,2021-P,1356,54.14005791955013,"Carrillo, Lupe",Clayton,California,United States,The Nut Tree World Championship Giant Pumpkin Weigh-off,,,0.0,0.0,0.0,Cinderella,1,24.557497151844583,light
11448,2014-P,1420,335.90776718448893,"Barenie, John",Santa Rosa,California,United States,Elk Grove Giant Pumpkin Festival,?,,0.0,0.0,0.0,Cinderella,1,152.3650759327467,light
11449,2014-P,EXH,1211.819528622618,"Mark, Zillmer",Bancroft,Wisconsin,United States,Oktoberfest,1770 leibor,open,390.6790295569576,1144.575055987004,1.926279528166588,Atlantic Giant,1,549.6716436269905,heavy
11452,2014-P,1379,312.15158874025065,"Carlson, Tyler",,Pennsylvania,United States,PGPGA Great Pumpkin Weigh-off,827 Gerhardt,Self,234.64130314197945,343.7156815036856,0.0,Casper,1,141.58946343986776,light
11453,2014-P,420,1078.7378559116332,"Roethle, Bill",Edgar,Wisconsin,United States,The Lodge at Leathem Smith,open,open,359.5959227,1063.4154378992475,8.853745499420555,Dill's Atlantic,1,489.3068615386695,heavy
11454,2015-P,1439,381.4748957572196,"Rodriguez, Teresa",Napa,California,United States,National Heirloom Exposition,2002 Hawkley,2008 Neptune,263.3340439037373,415.7037338348125,0.0,Wolf,1,173.03396091630876,light
11456,2019-P,676,833.1826636877437,"Choo, Leah",New Auburn,Wisconsin,United States,Cedarburg Wine and Harvest Festival,,,346.4125798484802,866.7328787424232,0.0,Dill's Atlantic,1,377.924990787451,medium
11459,2017-P,227,1369.925990884822,"Selle, Mike",Willows,California,United States,Elk Grove Giant Pumpkin Festival,2145.5 McMullen,Sibb,388.1496576108874,1459.2718060577604,0.0,Big Max,1,621.3874700574282,heavy
11461,2020-P,176,1432.594255262003,"Steil, Cole",Johnston,Rhode Island,United States,SNGPG Frerichs Farm Weigh-off,2294 Noel,2114 Wallace,394.2188826514007,1557.6821956481544,0.0,Atlantic Giant,1,649.8132934328024,heavy
11462,2018-P,1489,244.49754123776808,"Kelland, shannon",St. Maries,Idaho,United States,Elysian Giant Pumpkin Weigh-off,1792 Holland,1649.5 Uhlmeyer,222.7804343267186,256.0517618482436,0.0,Wolf,1,110.9021287251217,light
11463,2015-P,1524,265.6161997943569,"Johnson, Adam",Salt Lake City,Utah,United States,Thanksgiving Point,920.5 Bradley,self,222.6689323238665,245.0442561907624,9.3172298991864,Wolf,1,120.48138329712192,light
11464,2021-P,73,1820.866651334248,"Grenchik, Martin",New Richmond,Wisconsin,United States,Mishicot Pumpkin Fest,"2,268 La Blanc",open,452.58926703384304,1979.2321912706568,,Howden,1,825.9305461120042,heavy
11465,2019-P,503,1003.3564324840024,"West, jim",,Virginia,United States,State Fair of Virginia Giant Pumpkin Weigh-off,1764 Stevens,1764 Stevens,356.12474159172933,1000.5626775750728,5.1503852987830285,Wolf,1,455.11445092328364,heavy
11467,2017-P,308,1315.5191857119332,"McConkie, Matt",Mt Vernon,Washington,United States,Central Market Giant Pumpkin Weigh-off,1586 Sherwood,2075 Connolly,392.2944181875184,1197.2530121226105,9.237974989516356,Autumn Gold,1,596.7089784854472,heavy
11468,2016-P,1100,538.0020394342716,"Dabel, Walt",Puyallup,Washington,United States,Central Market Giant Pumpkin Weigh-off,1438 Pugh,1676 LaRue,277.27935307287834,529.0219064,,Early Giant,1,244.03342107107014,medium
11469,2019-P,661,839.6837120774204,"Leer, Shannon",Prairie Du Sac,Wisconsin,United States,Cedarburg Wine and Harvest Festival,"2,151 D. Gantner","1,878.5 Leer",317.2406045541178,874.7580464684061,0.0,Blue Hubbard,1,380.8738143286213,medium
11471,2013-P,EXH,623.1294176304407,"Ceja, Jose",West Valley City,Utah,United States,Thanksgiving Point,1278 Ceja,1480 Urena,0.0,0.0,0.0,Champion,1,282.64651880182686,medium
11472,2017-P,450,1037.6126802888832,"Flint, Annette",Enon Valley,Pennsylvania,United States,Ohio Valley Giant Pumpkin Growers Weigh-off,2008 Neptune,1948 Werner,355.84257270235696,1122.8428573408287,0.0,Cinderella,1,470.65281087759513,heavy
11473,2018-P,944,618.4323056800029,"Beauchemin, Jim",Canfield,Ohio,United States,Ohio State Fair,1793.5 Gibson,self,299.35228100256523,671.9362699,3.9325277074855207,Autumn Gold,1,280.51594639800385,medium
11474,2017-P,EXH,423.77801168571193,"Bobier, Bill",Bountiful,Utah,United States,Thanksgiving Point,372 Seamons,372 Seamons,0.0,0.0,0.0,Prizewinner,1,192.22231587654545,light
11475,2019-P,621,923.8880200102644,"Shenfish, Gary",New Richmond,Wisconsin,United States,Cedarburg Wine and Harvest Festival,"1,693 Ford","1,587 Caspers",346.2021880838842,853.1462894,6.911877627064624,Big Moose,1,419.0682147724959,medium
11476,2014-P,239,1224.2718056208523,"Crowe, David",Hillsboro,Oregon,United States,Canyonville Pumpkin Festival,,1791 Holland,391.1737841036404,1255.133943393704,0.9560322721456568,Cinderella,1,555.3198968551736,heavy
11479,2021-P,436,1019.0099522946022,"Faust, Del",Bountiful,Utah,United States,Hee Haw Farms,1825 Sadiq,1167.5 Steffler,356.37912313192163,1071.6751915124762,0.0,Casper,1,462.21476228121315,heavy
11480,2019-P,285,1388.0080463856063,"Leonard, Shawn, Audrey, Ruby",Williiamstown,Vermont,United States,Topsfield Fair Weigh-off,803 Horton 2018,2017.5 Boyce 2018,398.5940993,1328.879777527882,0.9607932916389272,Cinderella,1,629.5893457761399,heavy
11481,2015-P,277,1160.2198097993166,"O'Brien, Wayne",Fond du Lac,Wisconsin,United States,Willy St. Weigh-off,1719 Marin,1626 Debbie Ganther,364.8909605732025,1122.7705636166966,4.015661203927568,Wolf,1,526.2664239664916,heavy
11482,2013-P,1328,219.4796642993277,"Cutrupi, Stefano",Casatenovo,Other,Italy,Festa della zucca di sale,,,195.7412377963805,196.94245670176048,4.872126104514523,Atlantic Giant,1,99.55421988886066,light
11483,2020-P,229,1307.353277188487,"bradley, jeffrey",,Nebraska,United States,Bloomfield Giant Pumpkin Bash,2294.5 Noel,Self,390.03552163896,1443.4147243341893,0.0,Blue Hubbard,1,593.0049877064802,heavy
11484,2020-P,429,1167.9519166909834,"Scott, Zach",Littleton,Colorado,United States,Nicks Garden Center Weigh-off,2118,1938 Ureana,359.6448232178449,1025.7136733023158,12.258274807774914,Rouge Vif d’Etampes,1,529.7736457956966,heavy
11487,2014-P,506,920.1004472423334,"Hunt, John",Fond Du Lac,Wisconsin,United States,Cedarburg Wine and Harvest Festival,1495 Steltz,2032 Mathison,331.6685415964077,904.7344965926478,2.963902195349905,Champion,1,417.3502020655445,medium
11488,2015-P,411,960.3899148928876,"Warren, Richard",Oshkosh,Wisconsin,United States,The Lodge at Leathem Smith,1873 Steil,1947 Clementz,356.6332144457535,1048.8625409599792,0.9719808293789588,Early Giant,1,435.6251822760947,medium
11489,2015-P,965,755.6503700317783,"Llyod, Sue",Lonsdale,Minnesota,United States,Stillwater Harvestfest,886 stevens,self,297.15609944059,579.3657143579319,15.945739334360706,Big Max,1,342.75696264345436,medium
11492,2020-P,285,1257.2279982652988,"Adkins, Joe",Nekoosa,Wisconsin,United States,River Prairie Ginormous Pumpkin Festival,,Self,388.5868149858498,1425.702653502196,0.0,Early Giant,1,570.2685621891534,heavy
11494,2014-P,797,793.5722165615956,"Phillips, Artie",Hampton,Connecticut,United States,Durham Fair Weigh-Off,1602 Glasier,open,305.1984428499736,740.082652,7.613165905255741,Dill's Atlantic,1,359.9580088546073,medium
11495,2014-P,202,1358.6115549129588,"Barlow, John & Merri",Bristol,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,1412 Menting,1622 Young,396.2322657822588,1204.2296240620149,6.558532254295475,Wolf,1,616.2553324160788,heavy
11496,2015-P,965,703.5795552748316,"Sadiq, Mohamed",Clinton,Iowa,United States,Iowa State Fair,1947.7 Clementz,1928 Globus,304.44783810649625,684.8569871204537,,Rouge Vif d’Etampes,1,319.1380576362214,medium
11498,2016-P,768,776.5229524332946,"Karstetter, John",Osceola,Wisconsin,United States,Stillwater Harvestfest,644 Marose,self,323.1432020057611,850.5065556155413,0.0,Cinderella,1,352.22459904012294,medium
11499,2018-P,158,1472.6018841219309,"Armanino, Bonnie",Walhalla,North Dakota,United States,Gale Woods Farm Weigh-off,1501 Barlow,2363 Holland,427.7501218705153,1917.1334380509456,0.0,Jack O'Lantern,1,667.9604338226349,heavy
11500,2020-P,109,1569.1123292214547,"Kochanny, Alyssa",,Illinois,United States,Heaps Giant Pumpkin Farm Illinois Weigh-off,2158 Geddes,sib,415.8557232447672,1571.7298505912972,2.980077052727987,Atlantic Giant,1,711.736799636218,heavy
11501,2015-P,1597,223.4383585157772,"Barker, Ron",Windsor,California,United States,Safeway World Championship Pumpkin Weigh-Off,377 Zunino,Open,220.4751817167827,231.50961339745183,0.0,Casper,1,101.34985191588841,light
11502,2014-P,932,687.0438093640828,"Holland, Joel",Niskayuna,New York,United States,CNY Pumpkinfest,1512 Brownwell,432 Wexler,316.77347171670226,700.9276868,0.0,Connecticut Field,1,311.63757557707305,medium
11504,2017-P,514,985.7110507159256,"Team, Bauhof Tulln",Riederberg,Lower Austria,Austria,Austrian Weigh-off,Gehweiler 16,Cutrupi 16,390.5888448278192,1222.4152864089494,0.0,Early Giant,1,447.1106469163381,medium
11506,2017-P,157,1505.7535448376143,"Huydic, Nicholas",Appleton,Wisconsin,United States,Nekoosa Giant Pumpkin Fest,2004 Vander Wielen,2145.5 McMullen,405.03299325628,1667.6962859781056,0.0,Dill's Atlantic,1,682.9977619099832,heavy
11508,2013-P,60,1315.6359308391093,"Ventors, Josh",Kirkland,Washington,United States,Country Farm and Feed,1319.5 wilson,1799.5 daletas,399.50466006795546,1393.6785013001893,0.0,Autumn Gold,1,596.7619331411732,heavy
11509,2014-P,856,687.9722492,"Clayton, Anna",Lakeville,Ohio,United States,Oakland Nursery Weigh-off,Unknown,Unknown,322.0145004250932,681.6857176,3.119076005709652,Early Giant,1,312.05870845912636,medium
11511,2015-P,1085,637.5546057624144,"Carlson, Doug",Windsor,Colorado,United States,Nicks Garden Center Weigh-off,,,,624.2898859033921,6.069539628,Champion,1,289.1896687369851,medium
11512,2013-P,750,596.0333486436931,"Tucker, Chad",Altoona,Wisconsin,United States,Stillwater Harvestfest,1498 Breznick,,305.18395626747724,597.8770217291548,5.206189344915827,Blue Hubbard,1,270.35595867799003,medium
11514,2021-P,470,1045.5556696476856,"Scherwber, Joe",Broad Brook,Connecticut,United States,Durham Fair Weigh-Off,1931 Sperry,2241 VanGeel,359.5236967,1082.984010392329,2.03626927089842,Cinderella,1,474.255687306833,heavy
11516,2018-P,178,1480.8001248428716,"Brammer, John",Wisconsin Rapids,Wisconsin,United States,Ryan Norlin Giant Pumpkin Weigh-off,1279 Clementz,SELF,401.9219129076239,1371.5166184708935,0.0,Wolf,1,671.6790902277278,heavy
